date,up,fret,p
2020-07-14,1.0,0.08080969739111862,0.6376303506832532
2020-07-15,1.0,0.03299599998744264,0.6135267946810197
2020-07-16,1.0,0.03571197460483476,0.5667150016105894
2020-07-17,1.0,0.05010437497512142,0.6499219305243807
2020-07-20,1.0,0.0548659778713864,0.5675142773584808
2020-07-21,1.0,0.07015565657027613,0.6197126619255846
2020-07-22,1.0,0.03543257612054056,0.6793906338549675
2020-07-23,1.0,0.004216585068692828,0.6359173966110643
2020-07-24,0.0,-0.0021907900365915603,0.587695929007336
2020-07-27,0.0,-0.03434585462060256,0.5443532984119542
2020-07-28,0.0,-0.0317592024610922,0.5748519410661205
2020-07-29,0.0,-0.03712175380330087,0.49828030176784965
2020-07-30,0.0,-0.019777449266526997,0.5285967838043848
2020-07-31,0.0,-0.029207711083587322,0.5489193711380606
2020-08-03,0.0,-0.02042034238222586,0.40961986654646027
2020-08-04,0.0,-0.011595817640380937,0.43377517042908054
2020-08-05,0.0,-0.049533583255473634,0.4934076411736582
2020-08-06,0.0,-0.07480945630281256,0.4438813378286553
2020-08-07,0.0,-0.07664267147068875,0.36786392972483367
2020-08-10,0.0,-0.06962033654877155,0.5074306807281859
2020-08-11,0.0,-0.04776537704330299,0.5730048184565225
2020-08-12,0.0,-0.0015833796461147789,0.3957856024871427
2020-08-13,1.0,0.00650564360989454,0.3469802095728865
2020-08-14,0.0,-0.004674242985297246,0.3790737873989435
2020-08-17,0.0,-0.014237142529829475,0.28955085975013434
2020-08-18,0.0,-0.03312786830869308,0.30772846984823404
2020-08-19,0.0,-0.02481844770459324,0.3475717492642182
2020-08-20,0.0,-0.006379683467819288,0.47871938284448184
2020-08-21,0.0,-0.006121492095082823,0.3917879034210082
2020-08-24,1.0,0.0036032612432105923,0.3636381897663758
2020-08-25,0.0,-0.02164922917563186,0.3338025957167652
2020-08-26,0.0,-0.03615559874246592,0.2983938560705328
2020-08-27,0.0,-0.05866181356962914,0.3300578776258424
2020-08-28,0.0,-0.04709559695390852,0.37160541428177846
2020-08-31,0.0,-0.05480090570056021,0.24489930794577403
2020-09-01,0.0,-0.050630349879326034,0.23721283837069046
2020-09-02,0.0,-0.03982667048970422,0.24897809429262466
2020-09-03,0.0,-0.024225589469053514,0.3271179430242542
2020-09-04,0.0,-0.01577655641444117,0.2668369753662587
2020-09-07,0.0,-0.01896044192433733,0.26900460144669675
2020-09-08,0.0,-0.030516625893660144,0.15122774708769593
2020-09-09,0.0,-0.031412620341327926,0.17802990717117553
2020-09-10,0.0,-0.03513048658082539,0.14296205833055992
2020-09-11,0.0,-0.03265437598765849,0.14252949893269704
2020-09-14,0.0,-0.03615877723782202,0.1334513014504732
2020-09-15,0.0,-0.03673119903548413,0.1305536595995141
2020-09-16,0.0,-0.033470033730521036,0.14946980071267912
2020-09-17,0.0,-0.029396648024830697,0.13878071053129362
2020-09-18,0.0,-0.03753739504779571,0.1386546515514408
2020-09-21,0.0,-0.028554606825587622,0.1311606716836904
2020-09-22,0.0,-0.0054616712636112,0.48782402910634426
2020-09-23,0.0,-0.002797623845960516,0.4505165337328959
2020-09-24,1.0,0.0013103519665466031,0.4986047138672294
2020-09-25,0.0,-0.0009479383053240192,0.4092577328195215
2020-09-28,1.0,0.006129027333421228,0.36305901046473144
